Participant ID,rank,smiles,Enamine catalog ID,mol_weight,logP,PAINS passed [y/n],Method,MMGBSA,Wim Recc.,Jude Recc.,Vina Score,Pharmaco score
1972,,CC(C)CCN(C(=O)NCc1ccccc1C[NH+]1CCC(C)CC1)[C@H](C)c1ccccc1,m_2708baa____9283446____23988454,436.66,4.82,,infinisee REAL + MMGBSA  + amine,-45.01,,,,
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)N(C)Cc2ccccc2C(C)C)CC1,m_2708baa____9283446____16905114,408.606,3.966,,infinisee REAL + MMGBSA  + amine,-44.1,,,,
1972,,CC(C)C[C@@](C)(NC(=O)NCc1ccccc1C[NH+]1C[C@H](C)C[C@@H](C)C1)c1ccccc1,m_2708caa____907258____17549094,436.66,4.508,,infinisee REAL + MMGBSA  + amine,-45.53,,,,
1972,,O=C(Cc1ccccc1OC1CCCC1)Nc1ccc(C[NH+]2CCC(CO)CC2)cc1,m_22bbb____7931664____10905128,423.574,2.976,,infinisee REAL + MMGBSA  + amine,-50.04,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)N(Cc3ccccc3)[C@@H](CO)C3CCC3)cc2)C1,m_2708baa____907046____23984334,450.643,3.374,,infinisee REAL + MMGBSA  + amine,-43.49,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)N1CC2(CCCC2)c2ccccc21,m_2430bbb____22525090____10737966,444.518,4.748,,infinisee REAL + MMGBSA  + amine,-56.77,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N[C@@H](c2cccc(Cl)c2)C2CCCC2)C1,m_2708baa____907258____23981046,469.089,5.131,,infinisee REAL + MMGBSA  + amine,-54.52,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)N1CC2(CCC2)c2ccccc21,m_2430bbb____22525090____10738006,430.491,4.358,,infinisee REAL + MMGBSA  + amine,-53.11,,,,
1972,,CCOc1ccccc1CN(CCCn1ccnc1)C(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____911314,504.695,4.043,,infinisee REAL + MMGBSA  + amine,-39.5,,,,
1972,,CN1CC[NH+](Cc2ccc(NC(=O)N(Cc3ccccc3)C3CCC3)cc2C(F)(F)F)CC1,m_2430cab____16761852____13615202,462.557,2.205,,infinisee REAL + MMGBSA  + amine,-48.89,,,,
1972,,CCCCN(C(=O)NCc1ccccc1C[NH+]1CCCCCCC1)[C@H](C)c1ccccc1,m_2708baa____4278128____5359080,436.66,5.109,,infinisee REAL + MMGBSA  + amine,-44.98,,,,
1972,,CC1CC[NH+](Cc2cccc(CNC(=O)N(C3CC3)[C@H](C)c3cccc4ccccc34)c2)CC1,m_2708baa____3071132____24023510,456.65,5.09,,infinisee REAL + MMGBSA  + amine,-33.8,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(C3CC3)[C@H](C)c3cccc(C(F)(F)F)c3)cc2)C1,m_2708caa____907256____6914346,488.614,5.201,,infinisee REAL + MMGBSA  + amine,-41.12,,,,
1972,,CN1CC[NH+](Cc2ccc(NC(=O)Nc3ccc([N@@H+]4CC[C@@H](O)C4)cc3)cc2C(F)(F)F)CC1,m_2430bbb____16761852____18721868,479.544,0.834,,infinisee REAL + MMGBSA  + amine,-45.24,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)N(Cc3ccc(O)cc3)CC3CC3)cc2)CC1,m_2708caa____907032____6078570,422.589,3.329,,infinisee REAL + MMGBSA  + amine,-32.42,,,,
1972,,CCCCCN(Cc1ccccc1)C(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____18321348,422.633,4.548,,infinisee REAL + MMGBSA  + amine,-47.54,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)N(CCc3ccccc3F)C3CCCC3)cc2)CC1,m_2708caa____907032____2252004,452.634,4.337,,infinisee REAL + MMGBSA  + amine,-48.25,,,,
1972,,O=C(NCc1cccc(C[NH+]2CCCCCC2)c1)N(Cc1cccc(O)c1)C1CC1,m_2708baa____2307424____914264,408.563,3.225,,infinisee REAL + MMGBSA  + amine,-44.28,,,,
1972,,CC(C)CN(Cc1cccc(F)c1)C(=O)NCc1cc(F)ccc1N1CC[NH+](C)CC1,m_2708baa____23829346____2247288,431.548,2.667,,infinisee REAL + MMGBSA  + amine,-57.22,,,,
1972,,CC(C)(C)C[C@@H](NC(=O)NCc1ccccc1C[NH+]1CCCCCC1)c1ccc(F)cc1,m_2708baa____4833158____5637408,440.623,4.761,,infinisee REAL + MMGBSA  + amine,-53.53,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N[C@@H](c1ccccc1)C1CCC1,m_2708baa____4833158____3365470,406.59,3.986,,infinisee REAL + MMGBSA  + amine,-57.24,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N[C@H](CC1CCC1)c1ccccc1,m_2708baa____4833158____8365564,420.617,4.376,,infinisee REAL + MMGBSA  + amine,-55.14,,,,
1972,,CCC[C@H](c1ccc(Br)cc1)N(C)C(=O)NCc1cccc(C[NH+]2CCCCCC2)c1,m_2708baa____2307424____24000620,487.502,5.091,,infinisee REAL + MMGBSA  + amine,-26.76,,,,
1972,,O=C(NCc1cccc(C[NH+]2CCCCCC2)c1)N(Cc1ccccc1F)C1CCOCC1,m_2708baa____2307424____16643628,454.606,3.675,,infinisee REAL + MMGBSA  + amine,-36.12,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)N[C@@H](c1ccc(Cl)cc1)C1CC1,m_2430bbb____22525090____741940,452.925,4.81,,infinisee REAL + MMGBSA  + amine,-46.6,,,,
1972,,CC(C)(C)C[C@@H](NC(=O)NCc1ccccc1C[NH+]1CCCCCC1)c1ccccc1,m_2708baa____4833158____914900,422.633,4.622,,infinisee REAL + MMGBSA  + amine,-53.91,,,,
1972,,CC1CC[NH+](Cc2cccc(CNC(=O)NC[C@@H](c3cccc(Br)c3)C3CCC3)c2)CC1,m_2708baa____3071132____23910402,499.513,4.647,,infinisee REAL + MMGBSA  + amine,-23.94,,,,
1972,,CC(C)CN(C[C@H](O)c1ccc(F)cc1)C(=O)NCc1ccc(C[NH+]2CCCCCC2)cc1,m_2708baa____20619128____6505982,456.622,3.686,,infinisee REAL + MMGBSA  + amine,-53.66,,,,
1972,,CCCCN(Cc1ccccc1F)C(=O)NCc1cccc(C[NH+]2CCCCCC2)c1,m_2708baa____2307424____2785804,426.596,4.296,,infinisee REAL + MMGBSA  + amine,-44.67,,,,
1972,,C[C@@H]1C[C@H]1[C@@H](NC(=O)Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)c1ccc(Cl)cc1,m_2430bbb____6493264____5905052,447.427,5.081,,infinisee REAL + MMGBSA  + amine,-49.63,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)N(Cc3cc(F)ccc3F)C3CCCC3)cc2)C1,m_2708baa____907046____6743226,456.597,4.434,,infinisee REAL + MMGBSA  + amine,-42.67,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccc(CNC(=O)N(Cc2cccc(O)c2)C2CC2)cc1,m_2708baa____907036____914264,408.563,3.224,,infinisee REAL + MMGBSA  + amine,-40.55,,,,
1972,,O=C(Cc1ccccc1N1CCCC1=O)Nc1cccc(C[NH+]2CCCCC2)c1,m_22bbb____636630____12899814,392.52,2.563,,infinisee REAL + MMGBSA  + amine,-46.28,,,,
1972,,O=C(NCc1cccc(C2CC2)c1F)Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1,m_2430bbb____6493264____22587238,416.945,4.247,,infinisee REAL + MMGBSA  + amine,-49.49,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCCC1)N(Cc1cccc(Br)c1)C1CCSCC1,m_2708baa____4278128____9985388,545.605,5.405,,infinisee REAL + MMGBSA  + amine,-33.01,,,,
1972,,O=C(NCc1cccc(C[NH+]2CCCCCC2)c1)N(Cc1cccc(F)c1)C1CCCC1,m_2708baa____2307424____7024872,438.607,4.439,,infinisee REAL + MMGBSA  + amine,-43.12,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)N(Cc3cc(F)ccc3F)C3CCCC3)cc2)CC1,m_2708baa____907032____6743226,456.597,4.434,,infinisee REAL + MMGBSA  + amine,-40.22,,,,
1972,,CC(=O)N1CCN(c2ccc(NC(=O)Nc3ccc(Cl)c(C[NH+]4CCCCC4)c3)cc2)CC1,m_2430bbb____6493264____22585004,471.022,3.221,,infinisee REAL + MMGBSA  + amine,-29.71,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N(Cc2ccccc2)[C@H](C)C2CC2)C1,m_2708baa____907258____4351450,434.644,4.258,,infinisee REAL + MMGBSA  + amine,-45.48,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(Cc1cccc(O)c1)C1CC1,m_2708baa____4833158____914264,408.563,3.225,,infinisee REAL + MMGBSA  + amine,-43.67,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)N(C3CC3)[C@H](C)c3cccc(C(F)(F)F)c3)cc2)C1,m_2708caa____907046____6914346,474.588,4.955,,infinisee REAL + MMGBSA  + amine,-32.76,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCCC1)N(Cc1ccccc1Cl)C1CCCC1,m_2708baa____4278128____5730052,469.089,5.343,,infinisee REAL + MMGBSA  + amine,-49.41,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(Cc3ccc(F)cc3)C3CCOCC3)cc2)C1,m_2708baa____907256____9297708,468.633,3.777,,infinisee REAL + MMGBSA  + amine,-36.9,,,,
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)N(Cc2ccccc2)CC2(O)CCCC2)CC1,m_2708baa____9283446____7116044,450.643,3.518,,infinisee REAL + MMGBSA  + amine,-49.11,,,,
1972,,CCCCc1ccc([C@H](NC(=O)NCc2ccccc2C[N@H+]2CCCC[C@H]2C)C(C)C)cc1,m_2708baa____907038____911772,450.687,5.183,,infinisee REAL + MMGBSA  + amine,-45.38,,,,
1972,,Cc1c(NC(=O)Nc2ccc(Cl)c(C[NH+]3CCCCC3)c2)cccc1N1CCCCC1,m_2430bbb____6493264____22584630,442.024,4.852,,infinisee REAL + MMGBSA  + amine,-36.97,,,,
1972,,C[C@H](C1CC1)N(Cc1ccccc1)C(=O)NCc1ccccc1C[N@H+]1CCCC[C@H]1C,m_2708baa____907038____4351450,420.617,4.154,,infinisee REAL + MMGBSA  + amine,-35.48,,,,
1972,,Cc1cccc(CN(CC(C)C)C(=O)NCc2ccccc2C[N@@H+](C)C2CCCCC2)c1,m_2708baa____1160780____2247400,436.66,4.71,,infinisee REAL + MMGBSA  + amine,-43.76,,,,
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)N(Cc2ccccc2)CC2CC2)CC1,m_2708baa____9283446____13610862,406.59,3.623,,infinisee REAL + MMGBSA  + amine,-48.58,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)N(CCc3cccc(F)c3)C3CCCC3)cc2)CC1,m_2708baa____907032____7024700,452.634,4.337,,infinisee REAL + MMGBSA  + amine,-14.14,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)N1CC2(CCCC2)c2cc(Br)ccc21,m_2430cab____22525090____12545982,523.414,5.511,,infinisee REAL + MMGBSA  + amine,-53.56,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)Cc1ccccc1N1CCCC1=O,m_11dba____768536____12899812,420.574,2.63,,infinisee REAL + MMGBSA  + amine,-50.17,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)N[C@H](c1ccccc1)C1(CO)CCC1,m_2708baa____907038____12545858,436.616,3.347,,infinisee REAL + MMGBSA  + amine,-37.03,,,,
1972,,O=C(Cc1ccccc1N1CCCC1=O)Nc1ccc(C[NH+]2CCC(CO)CC2)cc1,m_22bbb____7931664____12899814,422.546,1.782,,infinisee REAL + MMGBSA  + amine,-57.7,,,,
1972,,O=C(NCc1ccc2c(c1)COCC2)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____14263100,408.563,2.718,,infinisee REAL + MMGBSA  + amine,-49.32,,,,
1972,,CC(C)C[C@@H](NC(=O)NCc1ccccc1C[NH+]1CCC(C)CC1)c1ccccc1,m_2708baa____9283446____911390,408.606,4.088,,infinisee REAL + MMGBSA  + amine,-51.44,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccc(NC(=O)Nc2c(F)cccc2N2CCCC2)cc1,m_2430bbb____22522640____22582704,411.542,4.027,,infinisee REAL + MMGBSA  + amine,-46.61,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N(Cc2c(Cl)cccc2Cl)C2CC2)C1,m_2708baa____907258____10157966,475.481,4.928,,infinisee REAL + MMGBSA  + amine,-61.34,,,,
1972,,CCCCN(Cc1ccccc1F)C(=O)NCc1ccccc1C[N@@H+](C)C1CCCCC1,m_2708baa____1160780____2785804,440.623,4.685,,infinisee REAL + MMGBSA  + amine,-54.61,,,,
1972,,CCOc1ccccc1[C@@H](CC(C)C)NC(=O)NCc1ccccc1C[N@H+]1CCCC[C@H]1C,m_2708baa____907038____6407812,452.659,4.629,,infinisee REAL + MMGBSA  + amine,-53.87,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)N(CCC(C)(C)O)Cc1ccccc1,m_2708baa____907038____13772108,438.632,3.517,,infinisee REAL + MMGBSA  + amine,-60.7,,,,
1972,,CCCCN(Cc1ccc(OC)cc1)C(=O)NCc1cccc(C[NH+]2CCCCCC2)c1,m_2708baa____2307424____2250496,438.632,4.166,,infinisee REAL + MMGBSA  + amine,-33.64,,,,
1972,,C[C@H](c1ccccc1)N(CC1CCC1)C(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708caa____4833158____5532466,434.644,4.718,,infinisee REAL + MMGBSA  + amine,-49.64,,,,
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)N(Cc2ccccc2)[C@H]2COC(C)(C)C2)CC1,m_2708baa____9283446____11951294,450.643,3.781,,infinisee REAL + MMGBSA  + amine,-45.01,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N[C@@H](c2cccc(F)c2)C2CC2)C1,m_2708baa____907258____23980732,424.581,3.837,,infinisee REAL + MMGBSA  + amine,-53.12,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N(CCc2cccc(F)c2)C2CCCC2)C1,m_2708baa____907258____7024700,466.661,4.583,,infinisee REAL + MMGBSA  + amine,-51.44,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)N(CCc3cccc(F)c3)C3CCCC3)cc2)C1,m_2708baa____907046____7024700,452.634,4.337,,infinisee REAL + MMGBSA  + amine,-39.41,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccc(CNC(=O)N(Cc2ccccc2F)C2CCCCC2)cc1,m_2708baa____907036____7556832,452.634,4.827,,infinisee REAL + MMGBSA  + amine,-19.68,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccc(CNC(=O)N(Cc2ccccc2C(F)(F)F)C2CC2)cc1,m_2708baa____907036____1024188,460.561,4.537,,infinisee REAL + MMGBSA  + amine,-23.23,,,,
1972,,CC(C)CN(Cc1cccc(Cl)c1)C(=O)NCc1ccccc1C[N@H+]1CCCC[C@H]1C,m_2708baa____907038____12157058,443.051,4.665,,infinisee REAL + MMGBSA  + amine,-44.38,,,,
1972,,O=C(Cc1ccccc1N1CCCC1=O)Nc1ccccc1C[NH+]1CCC(CO)CC1,m_22bce____20973252____12899814,422.546,1.782,,infinisee REAL + MMGBSA  + amine,-29.71,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)Nc1cc(C(F)(F)F)ccc1N1CCCC1,m_2708caa____907038____910858,475.576,4.585,,infinisee REAL + MMGBSA  + amine,-53.52,,,,
1972,,CC[C@@H](C)c1cc(NC(=O)Nc2ccc(Cl)c(C[NH+]3CCCCC3)c2)ccc1O,m_2430bbb____6493264____14250924,416.97,4.772,,infinisee REAL + MMGBSA  + amine,-54.01,,,,
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)N(Cc2cccc(O)c2)CC2CC2)CC1,m_2708baa____9283446____24020390,422.589,3.329,,infinisee REAL + MMGBSA  + amine,-49.35,,,,
1972,,CN1CC[NH+](Cc2ccc(NC(=O)N(Cc3ccc(F)cc3)C3CCC3)cc2C(F)(F)F)CC1,m_2430cab____16761852____16637214,480.547,2.344,,infinisee REAL + MMGBSA  + amine,-39.3,,,,
1972,,CC(C)CN(CCc1ccccc1)C(=O)NCc1ccccc1C[N@H+]1CCCC[C@H]1C,m_2708baa____907038____2055500,422.633,4.054,,infinisee REAL + MMGBSA  + amine,-48.72,,,,
1972,,CCc1ccc(CN(C(=O)NCc2cccc(C[NH+]3CCCCCC3)c2)C2CC2)cc1,m_2708baa____2307424____913900,420.617,4.082,,infinisee REAL + MMGBSA  + amine,-23.09,,,,
1972,,CCCCN(Cc1cccc(C#N)c1)C(=O)NCc1ccccc1C[NH+]1CCC(C)CC1,m_2708baa____9283446____2250674,433.616,3.885,,infinisee REAL + MMGBSA  + amine,-37.86,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N1CC2(CCC2)c2ccccc21,m_2708baa____4833158____9278454,404.575,3.797,,infinisee REAL + MMGBSA  + amine,-43.41,,,,
1972,,CC[C@H](c1ccccc1)N(CC(C)C)C(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____23981882,436.66,4.964,,infinisee REAL + MMGBSA  + amine,-37.79,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N[C@@H](c1cccc(C(F)(F)F)c1)C1CCC1,m_2708baa____4833158____9966656,474.588,5.005,,infinisee REAL + MMGBSA  + amine,-50.5,,,,
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)N[C@@H](c2cccc(Cl)c2)C2CCCC2)CC1,m_2708baa____9283446____23981046,455.062,4.886,,infinisee REAL + MMGBSA  + amine,-52.91,,,,
1972,,CC(C)CN(C[C@H](O)c1ccc(F)cc1)C(=O)NCc1ccc(C[N@H+]2CCCC[C@H]2C)cc1,m_2708baa____907036____6505982,456.622,3.684,,infinisee REAL + MMGBSA  + amine,-28.29,,,,
1972,,NC(=O)c1cccc(CN(C(=O)Nc2ccc(C[NH+]3CCCC3)c(C(F)(F)F)c2)C2CC2)c1,m_2430cab____22525090____10687042,461.505,3.179,,infinisee REAL + MMGBSA  + amine,-48.16,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(CNC(=O)N(Cc3ccccc3F)[C@H]3CC[C@@H](O)CC3)cc2)C1,m_2708baa____907046____14250130,468.633,3.656,,infinisee REAL + MMGBSA  + amine,-34.88,,,,
1972,,CCOc1ccccc1CN(CCCn1ccnc1)C(=O)NCc1cccc(C[NH+]2CCCCCC2)c1,m_2708baa____2307424____911314,504.695,4.043,,infinisee REAL + MMGBSA  + amine,-34.82,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N(Cc2ccc(O)cc2)C2CC2)C1,m_2708caa____907258____913892,422.589,3.327,,infinisee REAL + MMGBSA  + amine,-43.7,,,,
1972,,CC(=O)N1CCN(c2ccccc2CNC(=O)C(=O)Nc2cccc(CC[NH+]3CCCC3)c2)CC1,m_2718bba____5175848____8166374,478.613,0.831,,infinisee REAL + MMGBSA  + amine,-34.93,,,,
1972,,C[C@H](c1ccccc1F)N(C(=O)NCc1cc(F)ccc1N1CC[NH+](C)CC1)C1CC1,m_2708baa____23829346____6007254,429.532,2.735,,infinisee REAL + MMGBSA  + amine,-19.05,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)N(Cc3cccc(C(N)=O)c3)C3CC3)cc2)CC1,m_2708baa____907032____10687046,435.589,2.474,,infinisee REAL + MMGBSA  + amine,-37.91,,,,
1972,,Cc1ccccc1CN(C(=O)NCc1ccccc1C[NH+]1CCCCCCC1)C1CC1,m_2708baa____4278128____24023414,420.617,4.218,,infinisee REAL + MMGBSA  + amine,-39.94,,,,
1972,,CCC[NH+]1CCN(c2ccc(NC(=O)NCc3c(F)cccc3N3CCCC3)cc2Cl)CC1,m_2430dbb____1318052____10118688,475.029,3.516,,infinisee REAL + MMGBSA  + amine,-31.75,,,,
1972,,COc1ccc(CN(C(=O)NCc2ccc(C[N@@H+]3CCC[C@@H](C)C3)cc2)[C@H](C)C2CC2)cc1,m_2708baa____907046____4351452,450.643,4.02,,infinisee REAL + MMGBSA  + amine,-35.98,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccc(NC(=O)Cc2cc(Cl)c3c(c2)OCCCO3)cc1,m_11bba____954388____147658,429.965,3.64,,infinisee REAL + MMGBSA  + amine,-43.28,,,,
1972,,CC(=O)N1CCN(c2ccccc2CNC(=O)Nc2ccccc2C[N@@H+](C)C2CCCCC2)CC1,m_2430cab____737662____2672998,478.657,3.024,,infinisee REAL + MMGBSA  + amine,-37.7,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccc(CNC(=O)N(C[C@H](O)c2ccc(F)cc2)C2CC2)cc1,m_2708baa____907036____6584270,440.58,3.191,,infinisee REAL + MMGBSA  + amine,-20.28,,,,
1972,,Cn1nnnc1SCCCN(Cc1ccc(Cl)cc1)C(=O)NCc1cc(F)ccc1N1CC[NH+](C)CC1,m_2708baa____23829346____24001680,548.107,2.232,,infinisee REAL + MMGBSA  + amine,-43.83,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@H](CC(C)(C)C)c2ccc(Cl)cc2)C1,m_2708baa____907048____5582240,457.078,5.131,,infinisee REAL + MMGBSA  + amine,-41.09,,,,
1972,,Cc1ccccc1[C@@H](CC(C)C)NC(=O)NCc1ccccc1C[NH+]1CCC(C)CC1,m_2708baa____9283446____4821304,422.633,4.396,,infinisee REAL + MMGBSA  + amine,-44.56,,,,
1972,,CC[C@@H](O)CN(Cc1ccccc1)C(=O)NCc1ccc(C[NH+]2CCCCCC2)cc1,m_2708baa____20619128____7557148,424.605,3.128,,infinisee REAL + MMGBSA  + amine,-37.62,,,,
1972,,CC(C)N(Cc1cccc(Cl)c1)C(=O)NCc1ccccc1C[NH+]1C[C@H](C)C[C@@H](C)C1,m_2708baa____907258____2687974,443.051,4.521,,infinisee REAL + MMGBSA  + amine,-34.75,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)N1CC2(CCCC2)c2ccccc21,m_2708baa____907038____6741194,418.601,4.186,,infinisee REAL + MMGBSA  + amine,-24.99,,,,
1972,,CC1CC[NH+](Cc2cccc(CNC(=O)N(CCC(C)(C)O)Cc3ccccc3)c2)CC1,m_2708baa____3071132____13772108,438.632,3.374,,infinisee REAL + MMGBSA  + amine,-56.43,,,,
1972,,O=C(NCc1cccc(C2CC2)c1F)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1,m_2430bbb____22525090____22587238,436.47,4.222,,infinisee REAL + MMGBSA  + amine,-50.17,,,,
1972,,CC(C)C[C@@](C)(NC(=O)NCc1ccccc1C[NH+]1CCC(C)CC1)c1ccccc1,m_2708caa____9283446____17549094,422.633,4.262,,infinisee REAL + MMGBSA  + amine,-46.53,,,,
1972,,C[N@H+](Cc1ccccc1CNC(=O)N[C@@H](c1cccc(C(F)(F)F)c1)C1CCC1)C1CCCCC1,m_2708baa____1160780____9966656,488.614,5.393,,infinisee REAL + MMGBSA  + amine,-40.0,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N(Cc2ccccc2F)[C@H](C)CCCO)C1,m_2708baa____907048____23984324,456.622,3.513,,infinisee REAL + MMGBSA  + amine,-51.94,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)N[C@@H](c1cccc(F)c1)C1CC1,m_2708baa____907038____23980732,410.554,3.733,,infinisee REAL + MMGBSA  + amine,-47.81,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N(Cc2c(F)cccc2F)C2CCCC2)C1,m_2708baa____907048____5730050,456.597,4.434,,infinisee REAL + MMGBSA  + amine,-33.06,,,,
1972,,CCCN(Cc1ccccc1O)C(=O)NCc1cccc(C[NH+]2CCC(C)CC2)c1,m_2708baa____3071132____4351460,410.578,3.329,,infinisee REAL + MMGBSA  + amine,-38.6,,,,
1972,,CC[C@H](CO)N(Cc1ccccc1)C(=O)NCc1cccc(C[NH+]2CCCCCC2)c1,m_2708baa____2307424____18241006,424.605,3.128,,infinisee REAL + MMGBSA  + amine,-48.2,,,,
1972,,O=C(NCc1ccc(C[NH+]2CCCCCCC2)cc1)N(Cc1ccccc1C(F)(F)F)C1CC1,m_2708baa____4433148____1024188,474.588,4.929,,infinisee REAL + MMGBSA  + amine,-33.42,,,,
1972,,COc1ccc([C@H](NC(=O)NCc2ccccc2C[N@@H+]2CCC[C@@H](C)C2)C2CCCC2)cc1,m_2708baa____907048____23981044,450.643,4.241,,infinisee REAL + MMGBSA  + amine,-49.52,,,,
1972,,CCC(C)(C)[C@@H](NC(=O)NCc1ccccc1C[N@H+]1CCCC[C@H]1C)c1ccccc1,m_2708baa____907038____17550118,422.633,4.621,,infinisee REAL + MMGBSA  + amine,-54.81,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N[C@H](c1ccccc1)C1(CO)CCC1,m_2708baa____4833158____12545858,436.616,3.349,,infinisee REAL + MMGBSA  + amine,-55.03,,,,
1972,,CC(C)CN(C(=O)NCc1ccccc1C[N@@H+]1CCC[C@@H](C)C1)[C@H](C)c1ccccc1,m_2708baa____907048____23988444,422.633,4.43,,infinisee REAL + MMGBSA  + amine,-40.58,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N[C@H](c2ccccc2)C2(CO)CCCC2)C1,m_2708baa____907048____13192978,450.643,3.595,,infinisee REAL + MMGBSA  + amine,-49.76,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)N(Cc1cccc(O)c1)C1CC1,m_2708baa____907038____914264,408.563,3.224,,infinisee REAL + MMGBSA  + amine,-35.55,,,,
1972,,COC(=O)[C@H](C)CN(Cc1ccccc1)C(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____24023876,452.615,3.166,,infinisee REAL + MMGBSA  + amine,-56.23,,,,
1972,,CC(C)C[C@@H](NC(=O)NCc1ccccc1C[NH+]1CCCCCC1)c1cccc(C(F)(F)F)c1,m_2708baa____4833158____2786196,476.603,5.251,,infinisee REAL + MMGBSA  + amine,-51.71,,,,
1972,,COc1ccc(CN(C(=O)NCc2cccc(C[NH+]3CCCCCC3)c2)C2CC2)c(OC)c1,m_2708baa____2307424____24023118,452.615,3.537,,infinisee REAL + MMGBSA  + amine,-36.27,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)NC[C@@H](c1cccc(Br)c1)C1CCC1,m_2708baa____907038____23910402,499.513,4.79,,infinisee REAL + MMGBSA  + amine,-51.84,,,,
